,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
16163,Yukon,Canada,64.2823,-135.0,2020-03-23,0,0,0,0,Americas
16166,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-23,0,0,0,0,Europe
16167,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-23,0,0,0,0,Europe
16168,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-23,0,0,0,0,Europe
16173,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-03-23,0,0,0,0,Europe
16174,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-03-23,0,0,0,0,Europe
16190,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-24,39,0,0,39,Western Pacific
16191,New South Wales,Australia,-33.8688,151.2093,2020-03-24,818,7,4,807,Western Pacific
16192,Northern Territory,Australia,-12.4634,130.8456,2020-03-24,6,0,0,6,Western Pacific
16193,Queensland,Australia,-27.4698,153.0251,2020-03-24,397,0,8,389,Western Pacific
16194,South Australia,Australia,-34.9285,138.6007,2020-03-24,170,0,3,167,Western Pacific
16195,Tasmania,Australia,-42.8821,147.3272,2020-03-24,28,0,3,25,Western Pacific
16196,Victoria,Australia,-37.8136,144.9631,2020-03-24,411,0,97,314,Western Pacific
16197,Western Australia,Australia,-31.9505,115.8605,2020-03-24,175,1,0,174,Western Pacific
16217,Alberta,Canada,53.9333,-116.5765,2020-03-24,359,1,0,358,Americas
16218,British Columbia,Canada,53.7267,-127.6476,2020-03-24,617,13,0,604,Americas
16219,Manitoba,Canada,53.7609,-98.8139,2020-03-24,21,0,0,21,Americas
16220,New Brunswick,Canada,46.5653,-66.4619,2020-03-24,18,0,0,18,Americas
16221,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-24,35,0,0,35,Americas
16222,Nova Scotia,Canada,44.682,-63.7443,2020-03-24,51,0,0,51,Americas
16223,Ontario,Canada,51.2538,-85.3232,2020-03-24,588,7,0,581,Americas
16224,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-24,3,0,0,3,Americas
16225,Quebec,Canada,52.9399,-73.5491,2020-03-24,1013,4,0,1009,Americas
16226,Saskatchewan,Canada,52.9399,-106.4509,2020-03-24,72,0,0,72,Americas
16230,Anhui,China,31.8257,117.2264,2020-03-24,990,6,984,0,Western Pacific
16231,Beijing,China,40.1824,116.4142,2020-03-24,558,8,401,149,Western Pacific
16232,Chongqing,China,30.0572,107.874,2020-03-24,578,6,570,2,Western Pacific
16233,Fujian,China,26.0789,117.9874,2020-03-24,318,1,295,22,Western Pacific
16234,Gansu,China,35.7518,104.2861,2020-03-24,136,2,119,15,Western Pacific
16235,Guangdong,China,23.3417,113.4244,2020-03-24,1428,8,1333,87,Western Pacific
16236,Guangxi,China,23.8298,108.7881,2020-03-24,254,2,250,2,Western Pacific
16237,Guizhou,China,26.8154,106.8748,2020-03-24,146,2,144,0,Western Pacific
16238,Hainan,China,19.1959,109.7453,2020-03-24,168,6,168,-6,Western Pacific
16239,Hebei,China,39.549,116.1306,2020-03-24,319,6,0,313,Western Pacific
16240,Heilongjiang,China,47.862,127.7615,2020-03-24,484,13,468,3,Western Pacific
16241,Henan,China,37.8957,114.9042,2020-03-24,1274,22,0,1252,Western Pacific
16242,Hong Kong,China,22.3,114.2,2020-03-24,386,4,101,281,Western Pacific
16243,Hubei,China,30.9756,112.2707,2020-03-24,67801,3160,60324,4317,Western Pacific
16244,Hunan,China,27.6104,111.7088,2020-03-24,1018,4,1014,0,Western Pacific
16245,Inner Mongolia,China,44.0935,113.9448,2020-03-24,75,1,74,0,Western Pacific
16246,Jiangsu,China,32.9711,119.455,2020-03-24,636,0,631,5,Western Pacific
16247,Jiangxi,China,27.614,115.7221,2020-03-24,936,1,934,1,Western Pacific
16248,Jilin,China,43.6661,126.1923,2020-03-24,93,1,92,0,Western Pacific
16249,Liaoning,China,41.2956,122.6085,2020-03-24,127,2,124,1,Western Pacific
16250,Macau,China,22.1667,113.55,2020-03-24,25,0,10,15,Western Pacific
16251,Ningxia,China,37.2692,106.1655,2020-03-24,75,0,75,0,Western Pacific
16252,Qinghai,China,35.7452,95.9956,2020-03-24,18,0,18,0,Western Pacific
16253,Shaanxi,China,35.1917,108.8701,2020-03-24,249,3,240,6,Western Pacific
16254,Shandong,China,36.3427,118.1498,2020-03-24,768,7,752,9,Western Pacific
16255,Shanghai,China,31.202,121.4491,2020-03-24,414,4,330,80,Western Pacific
16256,Shanxi,China,37.5777,112.2922,2020-03-24,134,0,133,1,Western Pacific
16257,Sichuan,China,30.6171,102.7103,2020-03-24,545,3,536,6,Western Pacific
16258,Tianjin,China,39.3054,117.323,2020-03-24,145,3,133,9,Western Pacific
16259,Tibet,China,31.6927,88.0924,2020-03-24,1,0,1,0,Western Pacific
16260,Xinjiang,China,41.1129,85.2401,2020-03-24,76,3,73,0,Western Pacific
16261,Yunnan,China,24.974,101.487,2020-03-24,176,2,172,2,Western Pacific
16262,Zhejiang,China,29.1832,120.0934,2020-03-24,1240,1,1221,18,Western Pacific
16272,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-24,122,0,33,89,Europe
16273,Greenland,Greenland,71.7069,-42.6043,2020-03-24,5,0,2,3,Europe
16287,French Guiana,France,3.9339,-53.1258,2020-03-24,23,0,6,17,Europe
16288,French Polynesia,France,-17.6797,149.4068,2020-03-24,25,0,0,25,Europe
16289,Guadeloupe,France,16.265,-61.551,2020-03-24,62,1,0,61,Europe
16290,Mayotte,France,-12.8275,45.166244,2020-03-24,36,0,0,36,Europe
16291,New Caledonia,France,-20.904305,165.618042,2020-03-24,10,0,0,10,Europe
16292,Reunion,France,-21.1151,55.5364,2020-03-24,94,0,1,93,Europe
16293,Saint Barthelemy,France,17.9,-62.8333,2020-03-24,3,0,0,3,Europe
16294,St Martin,France,18.0708,-63.0501,2020-03-24,8,0,0,8,Europe
16295,Martinique,France,14.6415,-61.0242,2020-03-24,57,1,0,56,Europe
16346,Aruba,Netherlands,12.5211,-69.9683,2020-03-24,12,0,1,11,Europe
16347,Curacao,Netherlands,12.1696,-68.99,2020-03-24,6,1,0,5,Europe
16348,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-24,2,0,0,2,Europe
16397,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-24,6,0,0,6,Europe
16398,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-24,6,1,0,5,Europe
16399,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-24,36,0,0,36,Europe
16400,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-24,15,0,5,10,Europe
16401,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-24,23,0,0,23,Europe
16402,Montserrat,United Kingdom,16.742498,-62.187366,2020-03-24,1,0,0,1,Europe
16423,Northwest Territories,Canada,64.8255,-124.8457,2020-03-24,0,0,0,0,Americas
16424,Yukon,Canada,64.2823,-135.0,2020-03-24,0,0,0,0,Americas
16427,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-24,0,0,0,0,Europe
16428,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-24,0,0,0,0,Europe
16429,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-24,0,0,0,0,Europe
16434,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-03-24,0,0,0,0,Europe
16435,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-03-24,0,0,0,0,Europe
16451,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-25,39,0,0,39,Western Pacific
16452,New South Wales,Australia,-33.8688,151.2093,2020-03-25,1029,7,4,1018,Western Pacific
16453,Northern Territory,Australia,-12.4634,130.8456,2020-03-25,6,0,0,6,Western Pacific
16454,Queensland,Australia,-27.4698,153.0251,2020-03-25,443,0,8,435,Western Pacific
16455,South Australia,Australia,-34.9285,138.6007,2020-03-25,170,0,6,164,Western Pacific
16456,Tasmania,Australia,-42.8821,147.3272,2020-03-25,36,0,3,33,Western Pacific
16457,Victoria,Australia,-37.8136,144.9631,2020-03-25,466,0,97,369,Western Pacific
16458,Western Australia,Australia,-31.9505,115.8605,2020-03-25,175,1,1,173,Western Pacific
16478,Alberta,Canada,53.9333,-116.5765,2020-03-25,358,2,0,356,Americas
16479,British Columbia,Canada,53.7267,-127.6476,2020-03-25,617,13,0,604,Americas
16480,Manitoba,Canada,53.7609,-98.8139,2020-03-25,35,0,0,35,Americas
16481,New Brunswick,Canada,46.5653,-66.4619,2020-03-25,18,0,0,18,Americas
16482,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-25,35,0,0,35,Americas
16483,Nova Scotia,Canada,44.682,-63.7443,2020-03-25,68,0,0,68,Americas
16484,Ontario,Canada,51.2538,-85.3232,2020-03-25,688,8,0,680,Americas
16485,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-25,5,0,0,5,Americas
16486,Quebec,Canada,52.9399,-73.5491,2020-03-25,1342,6,0,1336,Americas
16487,Saskatchewan,Canada,52.9399,-106.4509,2020-03-25,72,0,0,72,Americas
16491,Anhui,China,31.8257,117.2264,2020-03-25,990,6,984,0,Western Pacific
16492,Beijing,China,40.1824,116.4142,2020-03-25,561,8,403,150,Western Pacific
16493,Chongqing,China,30.0572,107.874,2020-03-25,578,6,570,2,Western Pacific
16494,Fujian,China,26.0789,117.9874,2020-03-25,322,1,295,26,Western Pacific
16495,Gansu,China,35.7518,104.2861,2020-03-25,136,2,119,15,Western Pacific
16496,Guangdong,China,23.3417,113.4244,2020-03-25,1433,8,1336,89,Western Pacific
16497,Guangxi,China,23.8298,108.7881,2020-03-25,254,2,250,2,Western Pacific
16498,Guizhou,China,26.8154,106.8748,2020-03-25,146,2,144,0,Western Pacific
16499,Hainan,China,19.1959,109.7453,2020-03-25,168,6,168,-6,Western Pacific
16500,Hebei,China,39.549,116.1306,2020-03-25,319,6,0,313,Western Pacific
16501,Heilongjiang,China,47.862,127.7615,2020-03-25,484,13,468,3,Western Pacific
16502,Henan,China,37.8957,114.9042,2020-03-25,1274,22,0,1252,Western Pacific
16503,Hong Kong,China,22.3,114.2,2020-03-25,410,4,102,304,Western Pacific
16504,Hubei,China,30.9756,112.2707,2020-03-25,67801,3163,60811,3827,Western Pacific
16505,Hunan,China,27.6104,111.7088,2020-03-25,1018,4,1014,0,Western Pacific
16506,Inner Mongolia,China,44.0935,113.9448,2020-03-25,77,1,74,2,Western Pacific
16507,Jiangsu,China,32.9711,119.455,2020-03-25,638,0,631,7,Western Pacific
16508,Jiangxi,China,27.614,115.7221,2020-03-25,936,1,934,1,Western Pacific
16509,Jilin,China,43.6661,126.1923,2020-03-25,94,1,92,1,Western Pacific
16510,Liaoning,China,41.2956,122.6085,2020-03-25,127,2,124,1,Western Pacific
16511,Macau,China,22.1667,113.55,2020-03-25,30,0,10,20,Western Pacific
16512,Ningxia,China,37.2692,106.1655,2020-03-25,75,0,75,0,Western Pacific
16513,Qinghai,China,35.7452,95.9956,2020-03-25,18,0,18,0,Western Pacific
16514,Shaanxi,China,35.1917,108.8701,2020-03-25,250,3,240,7,Western Pacific
16515,Shandong,China,36.3427,118.1498,2020-03-25,769,7,752,10,Western Pacific
16516,Shanghai,China,31.202,121.4491,2020-03-25,433,5,330,98,Western Pacific
16517,Shanxi,China,37.5777,112.2922,2020-03-25,134,0,133,1,Western Pacific
16518,Sichuan,China,30.6171,102.7103,2020-03-25,547,3,536,8,Western Pacific
16519,Tianjin,China,39.3054,117.323,2020-03-25,145,3,133,9,Western Pacific
16520,Tibet,China,31.6927,88.0924,2020-03-25,1,0,1,0,Western Pacific
16521,Xinjiang,China,41.1129,85.2401,2020-03-25,76,3,73,0,Western Pacific
16522,Yunnan,China,24.974,101.487,2020-03-25,176,2,172,2,Western Pacific
16523,Zhejiang,China,29.1832,120.0934,2020-03-25,1241,1,1221,19,Western Pacific
16533,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-25,132,0,38,94,Europe
16534,Greenland,Greenland,71.7069,-42.6043,2020-03-25,6,0,2,4,Europe
16548,French Guiana,France,3.9339,-53.1258,2020-03-25,28,0,6,22,Europe
16549,French Polynesia,France,-17.6797,149.4068,2020-03-25,25,0,0,25,Europe
16550,Guadeloupe,France,16.265,-61.551,2020-03-25,73,1,0,72,Europe
16551,Mayotte,France,-12.8275,45.166244,2020-03-25,36,0,0,36,Europe
16552,New Caledonia,France,-20.904305,165.618042,2020-03-25,14,0,0,14,Europe
16553,Reunion,France,-21.1151,55.5364,2020-03-25,111,0,1,110,Europe
16554,Saint Barthelemy,France,17.9,-62.8333,2020-03-25,3,0,0,3,Europe
16555,St Martin,France,18.0708,-63.0501,2020-03-25,11,0,0,11,Europe
16556,Martinique,France,14.6415,-61.0242,2020-03-25,66,1,0,65,Europe
16607,Aruba,Netherlands,12.5211,-69.9683,2020-03-25,17,0,1,16,Europe
16608,Curacao,Netherlands,12.1696,-68.99,2020-03-25,6,1,0,5,Europe
16609,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-25,3,0,0,3,Europe
16658,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-25,7,0,0,7,Europe
16659,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-25,8,1,0,7,Europe
16660,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-25,46,0,0,46,Europe
16661,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-25,26,0,5,21,Europe
16662,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-25,23,0,0,23,Europe
16663,Montserrat,United Kingdom,16.742498,-62.187366,2020-03-25,1,0,0,1,Europe
16684,Northwest Territories,Canada,64.8255,-124.8457,2020-03-25,0,0,0,0,Americas
16685,Yukon,Canada,64.2823,-135.0,2020-03-25,0,0,0,0,Americas
16688,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-25,0,0,0,0,Europe
16689,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-25,0,0,0,0,Europe
16690,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-25,0,0,0,0,Europe
16695,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-03-25,0,0,0,0,Europe
16696,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-03-25,0,0,0,0,Europe
16712,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-26,53,0,1,52,Western Pacific
16713,New South Wales,Australia,-33.8688,151.2093,2020-03-26,1219,7,4,1208,Western Pacific
16714,Northern Territory,Australia,-12.4634,130.8456,2020-03-26,12,0,0,12,Western Pacific
16715,Queensland,Australia,-27.4698,153.0251,2020-03-26,493,1,8,484,Western Pacific
16716,South Australia,Australia,-34.9285,138.6007,2020-03-26,235,0,6,229,Western Pacific
16717,Tasmania,Australia,-42.8821,147.3272,2020-03-26,47,0,3,44,Western Pacific
16718,Victoria,Australia,-37.8136,144.9631,2020-03-26,520,3,149,368,Western Pacific
16719,Western Australia,Australia,-31.9505,115.8605,2020-03-26,231,2,1,228,Western Pacific
16739,Alberta,Canada,53.9333,-116.5765,2020-03-26,486,2,0,484,Americas
16740,British Columbia,Canada,53.7267,-127.6476,2020-03-26,725,14,0,711,Americas
16741,Manitoba,Canada,53.7609,-98.8139,2020-03-26,36,0,0,36,Americas
16742,New Brunswick,Canada,46.5653,-66.4619,2020-03-26,33,0,0,33,Americas
16743,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-26,82,0,0,82,Americas
16744,Nova Scotia,Canada,44.682,-63.7443,2020-03-26,73,0,0,73,Americas
16745,Ontario,Canada,51.2538,-85.3232,2020-03-26,858,13,0,845,Americas
16746,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-26,5,0,0,5,Americas
16747,Quebec,Canada,52.9399,-73.5491,2020-03-26,1632,8,0,1624,Americas
16748,Saskatchewan,Canada,52.9399,-106.4509,2020-03-26,95,0,0,95,Americas
16752,Anhui,China,31.8257,117.2264,2020-03-26,990,6,984,0,Western Pacific
16753,Beijing,China,40.1824,116.4142,2020-03-26,566,8,406,152,Western Pacific
16754,Chongqing,China,30.0572,107.874,2020-03-26,578,6,570,2,Western Pacific
16755,Fujian,China,26.0789,117.9874,2020-03-26,328,1,295,32,Western Pacific
16756,Gansu,China,35.7518,104.2861,2020-03-26,136,2,121,13,Western Pacific
16757,Guangdong,China,23.3417,113.4244,2020-03-26,1448,8,1336,104,Western Pacific
16758,Guangxi,China,23.8298,108.7881,2020-03-26,254,2,250,2,Western Pacific
16759,Guizhou,China,26.8154,106.8748,2020-03-26,146,2,144,0,Western Pacific
16760,Hainan,China,19.1959,109.7453,2020-03-26,168,6,168,-6,Western Pacific
16761,Hebei,China,39.549,116.1306,2020-03-26,319,6,0,313,Western Pacific
16762,Heilongjiang,China,47.862,127.7615,2020-03-26,484,13,469,2,Western Pacific
16763,Henan,China,37.8957,114.9042,2020-03-26,1275,22,0,1253,Western Pacific
16764,Hong Kong,China,22.3,114.2,2020-03-26,453,4,110,339,Western Pacific
16765,Hubei,China,30.9756,112.2707,2020-03-26,67801,3169,61201,3431,Western Pacific
16766,Hunan,China,27.6104,111.7088,2020-03-26,1018,4,1014,0,Western Pacific
16767,Inner Mongolia,China,44.0935,113.9448,2020-03-26,89,1,74,14,Western Pacific
16768,Jiangsu,China,32.9711,119.455,2020-03-26,640,0,631,9,Western Pacific
16769,Jiangxi,China,27.614,115.7221,2020-03-26,936,1,934,1,Western Pacific
16770,Jilin,China,43.6661,126.1923,2020-03-26,95,1,92,2,Western Pacific
16771,Liaoning,China,41.2956,122.6085,2020-03-26,128,2,124,2,Western Pacific
16772,Macau,China,22.1667,113.55,2020-03-26,31,0,10,21,Western Pacific
16773,Ningxia,China,37.2692,106.1655,2020-03-26,75,0,75,0,Western Pacific
16774,Qinghai,China,35.7452,95.9956,2020-03-26,18,0,18,0,Western Pacific
16775,Shaanxi,China,35.1917,108.8701,2020-03-26,253,3,242,8,Western Pacific
16776,Shandong,China,36.3427,118.1498,2020-03-26,771,7,752,12,Western Pacific
16777,Shanghai,China,31.202,121.4491,2020-03-26,451,5,331,115,Western Pacific
16778,Shanxi,China,37.5777,112.2922,2020-03-26,135,0,133,2,Western Pacific
16779,Sichuan,China,30.6171,102.7103,2020-03-26,547,3,536,8,Western Pacific
16780,Tianjin,China,39.3054,117.323,2020-03-26,151,3,133,15,Western Pacific
16781,Tibet,China,31.6927,88.0924,2020-03-26,1,0,1,0,Western Pacific
16782,Xinjiang,China,41.1129,85.2401,2020-03-26,76,3,73,0,Western Pacific
16783,Yunnan,China,24.974,101.487,2020-03-26,178,2,172,4,Western Pacific
16784,Zhejiang,China,29.1832,120.0934,2020-03-26,1243,1,1222,20,Western Pacific
16794,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-26,140,0,47,93,Europe
16795,Greenland,Greenland,71.7069,-42.6043,2020-03-26,6,0,2,4,Europe
16809,French Guiana,France,3.9339,-53.1258,2020-03-26,28,0,6,22,Europe
16810,French Polynesia,France,-17.6797,149.4068,2020-03-26,30,0,0,30,Europe
16811,Guadeloupe,France,16.265,-61.551,2020-03-26,73,1,0,72,Europe
16812,Mayotte,France,-12.8275,45.166244,2020-03-26,36,0,0,36,Europe
16813,New Caledonia,France,-20.904305,165.618042,2020-03-26,14,0,0,14,Europe
16814,Reunion,France,-21.1151,55.5364,2020-03-26,135,0,1,134,Europe
16815,Saint Barthelemy,France,17.9,-62.8333,2020-03-26,3,0,0,3,Europe
16816,St Martin,France,18.0708,-63.0501,2020-03-26,11,0,0,11,Europe
16817,Martinique,France,14.6415,-61.0242,2020-03-26,66,1,0,65,Europe
16868,Aruba,Netherlands,12.5211,-69.9683,2020-03-26,28,0,1,27,Europe
16869,Curacao,Netherlands,12.1696,-68.99,2020-03-26,6,1,2,3,Europe
16870,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-26,3,0,0,3,Europe
16919,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-26,15,0,2,13,Europe
16920,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-26,8,1,0,7,Europe
16921,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-26,66,1,0,65,Europe
16922,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-26,35,0,13,22,Europe
16923,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-26,25,0,0,25,Europe
16924,Montserrat,United Kingdom,16.742498,-62.187366,2020-03-26,5,0,0,5,Europe
16945,Northwest Territories,Canada,64.8255,-124.8457,2020-03-26,1,0,0,1,Americas
16946,Yukon,Canada,64.2823,-135.0,2020-03-26,3,0,0,3,Americas
16949,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-26,0,0,0,0,Europe
16950,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-26,0,0,0,0,Europe
16951,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-26,0,0,0,0,Europe
16956,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-03-26,0,0,0,0,Europe
16957,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-03-26,0,0,0,0,Europe
16973,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-27,62,0,1,61,Western Pacific
16974,New South Wales,Australia,-33.8688,151.2093,2020-03-27,1405,7,4,1394,Western Pacific
16975,Northern Territory,Australia,-12.4634,130.8456,2020-03-27,12,0,0,12,Western Pacific
16976,Queensland,Australia,-27.4698,153.0251,2020-03-27,555,1,8,546,Western Pacific
16977,South Australia,Australia,-34.9285,138.6007,2020-03-27,257,0,6,251,Western Pacific
16978,Tasmania,Australia,-42.8821,147.3272,2020-03-27,47,0,3,44,Western Pacific
16979,Victoria,Australia,-37.8136,144.9631,2020-03-27,574,3,171,400,Western Pacific
16980,Western Australia,Australia,-31.9505,115.8605,2020-03-27,231,2,1,228,Western Pacific
17000,Alberta,Canada,53.9333,-116.5765,2020-03-27,542,2,0,540,Americas
17001,British Columbia,Canada,53.7267,-127.6476,2020-03-27,725,14,0,711,Americas
17002,Manitoba,Canada,53.7609,-98.8139,2020-03-27,39,1,0,38,Americas
17003,New Brunswick,Canada,46.5653,-66.4619,2020-03-27,45,0,0,45,Americas
17004,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-27,102,0,0,102,Americas
17005,Nova Scotia,Canada,44.682,-63.7443,2020-03-27,90,0,0,90,Americas
17006,Ontario,Canada,51.2538,-85.3232,2020-03-27,994,18,0,976,Americas
17007,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-27,9,0,0,9,Americas
17008,Quebec,Canada,52.9399,-73.5491,2020-03-27,2024,18,0,2006,Americas
17009,Saskatchewan,Canada,52.9399,-106.4509,2020-03-27,95,0,0,95,Americas
17013,Anhui,China,31.8257,117.2264,2020-03-27,990,6,984,0,Western Pacific
17014,Beijing,China,40.1824,116.4142,2020-03-27,569,8,408,153,Western Pacific
17015,Chongqing,China,30.0572,107.874,2020-03-27,578,6,570,2,Western Pacific
17016,Fujian,China,26.0789,117.9874,2020-03-27,331,1,295,35,Western Pacific
17017,Gansu,China,35.7518,104.2861,2020-03-27,136,2,123,11,Western Pacific
17018,Guangdong,China,23.3417,113.4244,2020-03-27,1456,8,1337,111,Western Pacific
17019,Guangxi,China,23.8298,108.7881,2020-03-27,254,2,250,2,Western Pacific
17020,Guizhou,China,26.8154,106.8748,2020-03-27,146,2,144,0,Western Pacific
17021,Hainan,China,19.1959,109.7453,2020-03-27,168,6,168,-6,Western Pacific
17022,Hebei,China,39.549,116.1306,2020-03-27,319,6,0,313,Western Pacific
17023,Heilongjiang,China,47.862,127.7615,2020-03-27,484,13,469,2,Western Pacific
17024,Henan,China,37.8957,114.9042,2020-03-27,1275,22,0,1253,Western Pacific
17025,Hong Kong,China,22.3,114.2,2020-03-27,519,4,110,405,Western Pacific
